"uid","genes","inCs","inRel","inDS","cls","interp"
"439111","HBA2/LOC106804612","True","True","True","Uncertain significance",
"438137","RPGR","True","True","True","Uncertain significance",
"436960","TCF4","True","True","True","Benign",
"435309","GCK","True","True","True","Uncertain significance",
"435305","GCK","True","True","True","Likely pathogenic",
"432062","TCF4","True","True","True","Pathogenic",
"431973","GCK","True","True","True","Pathogenic",
"431553","LDLR","True","True","True","Uncertain significance",
"426292","CDKL5","True","True","True","Benign",
"426011","ACVRL1","True","True","True","Likely pathogenic",
"425783","BMPR2","True","True","True","Uncertain significance",
"425781","BMPR2","True","True","True","Pathogenic",
"425732","BMPR2","True","True","True","Likely pathogenic",
"425730","BMPR2","True","True","True","Likely pathogenic",
"424409","PIK3CD","True","True","True","Likely benign",
"423044","BRCA1","True","True","True","Uncertain significance",
"421804","TP53","True","True","True","Uncertain significance",
"418777","ATM/C11orf65","True","True","True","Likely pathogenic",
"417992","ABCA4","True","True","True","Likely pathogenic",
"415829","RUNX1","True","True","True","Likely benign",
"414014","RPGR","True","True","True","Benign",
"412129","DICER1","True","True","True","Likely benign",
"411299","ACVRL1","True","True","True","Likely pathogenic",
"403218","MYOC","True","True","True","Benign",
"392545","SGCG","True","True","True","Pathogenic",
"379545","ACADVL","True","True","True","Likely benign",
"379208","RMRP","True","True","True","Likely pathogenic",
"376633","TP53","True","True","True","Pathogenic",
"376020","RUNX1/RUNX1-AS1","True","True","True","Uncertain significance",
"376019","RUNX1/RUNX1-AS1","True","True","True","Uncertain significance",
"375836","LDLR","True","True","True","Likely pathogenic",
"375827","LDLR","True","True","True","Uncertain significance",
"372467","PIK3R1","True","True","True","Pathogenic",
"372319","CEP290/RLIG1","True","True","True","Likely benign",
"336956","DYSF","True","True","True","Benign",
"327284","TCF4","True","True","True","Benign",
"327245","TCF4","True","True","True","Benign",
"316210","GATM","True","True","True","Likely benign",
"310090","VWF","True","True","True","Likely benign",
"310086","VWF","True","True","True","Likely benign",
"310084","VWF","True","True","True","Likely benign",
"310076","VWF","True","True","True","Likely benign",
"304505","RAG1","True","True","True","Likely benign",
"301416","PTEN","True","True","True","Uncertain significance",
"298242","ABCA4","True","True","True","Likely benign",
"298241","ABCA4","True","True","True","Likely benign",
"298240","ABCA4","True","True","True","Likely benign",
"298237","ABCA4","True","True","True","Uncertain significance",
"298236","ABCA4","True","True","True","Likely benign",
"298019","RPE65","True","True","True","Likely benign",
"293715","MYOC","True","True","True","Likely benign",
"290515","DYSF","True","True","True","Likely pathogenic",
"290284","DYSF","True","True","True","Pathogenic",
"289098","ANO5","True","True","True","Likely pathogenic",
"288860","DYSF","True","True","True","Likely pathogenic",
"288397","DYSF","True","True","True","Uncertain significance",
"288008","DYSF","True","True","True","Likely benign",
"286920","DYSF","True","True","True","Likely benign",
"286743","DYSF","True","True","True","Likely pathogenic",
"285852","ACADVL","True","True","True","Likely pathogenic",
"285460","CAPN3","True","True","True","Likely pathogenic",
"285200","DYSF","True","True","True","Uncertain significance",
"284708","SGCA","True","True","True","Pathogenic",
"284685","SGCA","True","True","True","Pathogenic",
"284515","CAPN3","True","True","True","Pathogenic",
"284471","DYSF","True","True","True","Pathogenic",
"284385","CAPN3","True","True","True","Likely pathogenic",
"284122","CAPN3","True","True","True","Pathogenic",
"283475","DYSF","True","True","True","Likely pathogenic",
"283243","DYSF","True","True","True","Pathogenic",
"282646","CAPN3","True","True","True","Likely pathogenic",
"282624","DYSF","True","True","True","Pathogenic",
"282449","DYSF","True","True","True","Pathogenic",
"282408","DYSF","True","True","True","Likely pathogenic",
"281954","DYSF","True","True","True","Pathogenic",
"281479","RYR1","True","True","True","Likely pathogenic",
"281250","CEP290","True","True","True","Likely benign",
"281081","CAPN3","True","True","True","Likely benign",
"267609","BRCA1","True","True","True","Uncertain significance",
"267514","BRCA1","True","True","True","Likely pathogenic",
"265904","LDLR","True","True","True","Likely pathogenic",
"265487","DYSF","True","True","True","Pathogenic",
"261827","CEP290","True","True","True","Benign",
"258182","RUNX1","True","True","True","Likely benign",
"256694","VWF","True","True","True","Benign",
"256659","VWF","True","True","True","Benign",
"256655","VWF","True","True","True","Benign",
"256654","VWF","True","True","True","Benign",
"252310","LDLR","True","True","True","Benign",
"252225","LDLR","True","True","True","Uncertain significance",
"252152","LDLR","True","True","True","Uncertain significance",
"252130","LDLR","True","True","True","Uncertain significance",
"252129","LDLR","True","True","True","Uncertain significance",
"252111","LDLR","True","True","True","Uncertain significance",
"252035","LDLR","True","True","True","Likely pathogenic",
"251960","LDLR","True","True","True","Uncertain significance",
"251901","LDLR","True","True","True","Uncertain significance",
"251762","LDLR","True","True","True","Uncertain significance",
"251725","LDLR","True","True","True","Uncertain significance",
"251656","LDLR","True","True","True","Uncertain significance",
"251567","LDLR","True","True","True","Uncertain significance",
"251515","LDLR","True","True","True","Likely pathogenic",
"251371","LDLR","True","True","True","Uncertain significance",
"251113","LDLR","True","True","True","Likely pathogenic",
"251112","LDLR","True","True","True","Likely pathogenic",
"251047","LDLR","True","True","True","Uncertain significance",
"250958","LDLR/LDLR-AS1","True","True","True","Uncertain significance",
"242527","DYSF","True","True","True","Pathogenic",
"242046","DICER1","True","True","True","Likely benign",
"236469","CEP290","True","True","True","Pathogenic",
"236129","ABCA4","True","True","True","Pathogenic",
"236111","ABCA4","True","True","True","Pathogenic",
"235256","ACADVL","True","True","True","Uncertain significance",
"233573","ATM","True","True","True","Pathogenic",
"231552","BRCA2","True","True","True","Likely pathogenic",
"230152","ATM/C11orf65","True","True","True","Uncertain significance",
"226380","LDLR","True","True","True","Pathogenic",
"226379","LDLR","True","True","True","Pathogenic",
"226350","LDLR","True","True","True","Likely pathogenic",
"225732","BRCA2","True","True","True","Uncertain significance",
"225711","BRCA1","True","True","True","Likely pathogenic",
"224402","RYR1","True","True","True","Likely benign",
"220050","CEP290","True","True","True","Likely benign",
"219532","TP53","True","True","True","Likely pathogenic",
"217641","CEP290","True","True","True","Likely benign",
"216472","TP53","True","True","True","Benign",
"215578","ATM","True","True","True","Uncertain significance",
"209182","PIK3R1","True","True","True","Uncertain significance",
"207545","TCF4","True","True","True","Pathogenic",
"207134","SCN8A","True","True","True","Likely benign",
"206975","SCN2A","True","True","True","Likely pathogenic",
"206974","SCN2A","True","True","True","Uncertain significance",
"203364","MYO15A","True","True","True","Likely benign",
"201154","RYR1","True","True","True","Pathogenic",
"198495","DYSF","True","True","True","Pathogenic",
"197716","ACTA1","True","True","True","Pathogenic",
"197403","ANO5","True","True","True","Uncertain significance",
"197093","ACVRL1","True","True","True","Likely benign",
"197004","DYSF","True","True","True","Likely benign",
"196175","DYSF","True","True","True","Pathogenic",
"195989","CEP290","True","True","True","Likely benign",
"195450","CAPN3","True","True","True","Likely pathogenic",
"193786","ACADVL","True","True","True","Likely pathogenic",
"193037","CAPN3","True","True","True","Pathogenic",
"188786","GAA","True","True","True","Pathogenic",
"186913","BRCA1","True","True","True","Likely pathogenic",
"184040","ATM","True","True","True","Likely benign",
"183109","LDLR","True","True","True","Likely pathogenic",
"182243","BRCA2","True","True","True","Uncertain significance",
"182082","BRCA1","True","True","True","Likely pathogenic",
"181989","ATM","True","True","True","Uncertain significance",
"178148","TPM1","True","True","True","Likely benign",
"177780","MYBPC3","True","True","True","Uncertain significance",
"177636","TNNT2","True","True","True","Likely pathogenic",
"167024","DYSF","True","True","True","Likely benign",
"166820","CDKL5","True","True","True","Likely benign",
"166792","CAPN3","True","True","True","Benign",
"166647","ACADVL","True","True","True","Uncertain significance",
"165510","TNNI3","True","True","True","Likely pathogenic",
"164401","MYH7","True","True","True","Pathogenic",
"164379","MYH7","True","True","True","Uncertain significance",
"164114","MYBPC3","True","True","True","Likely pathogenic",
"164113","MYBPC3","True","True","True","Likely pathogenic",
"164070","MYBPC3","True","True","True","Uncertain significance",
"161305","MYBPC3","True","True","True","Benign",
"161303","MYBPC3","True","True","True","Likely benign",
"160208","UBE3A","True","True","True","Uncertain significance",
"159719","PIK3R1","True","True","True","Uncertain significance",
"156630","MECP2","True","True","True","Benign",
"143466","MECP2","True","True","True","Benign",
"142784","BRCA2","True","True","True","Likely pathogenic",
"141634","ATM/C11orf65","True","True","True","Likely pathogenic",
"140823","ATM/C11orf65","True","True","True","Likely pathogenic",
"140553","ANO5","True","True","True","Pathogenic",
"136727","CEP290","True","True","True","Benign",
"135039","PIK3R1","True","True","True","Benign",
"134586","JAK3","True","True","True","Likely benign",
"134572","JAK3","True","True","True","Likely benign",
"133973","DICER1","True","True","True","Benign",
"133625","ATM","True","True","True","Likely benign",
"133624","ATM","True","True","True","Likely benign",
"133219","RYR1","True","True","True","Likely pathogenic",
"133183","RYR1","True","True","True","Pathogenic/Likely pathogenic; drug response",
"133181","RYR1","True","True","True","Uncertain significance",
"133098","RYR1","True","True","True","Pathogenic/Likely pathogenic",
"133070","RYR1","True","True","True","VUS-high",
"133040","RYR1","True","True","True","Pathogenic",
"133021","RYR1","True","True","True","Likely benign",
"133017","RYR1","True","True","True","Pathogenic/Likely pathogenic",
"133012","RYR1","True","True","True","Pathogenic/Likely pathogenic",
"132808","PIK3CD/LOC126805612","True","True","True","Likely pathogenic",
"132807","PIK3CD","True","True","True","Pathogenic",
"128572","CAPN3","True","True","True","Benign",
"128570","CAPN3","True","True","True","Pathogenic",
"127823","TP53","True","True","True","Uncertain significance",
"127812","TP53","True","True","True","Uncertain significance",
"127343","ATM","True","True","True","Benign",
"126269","CEP290","True","True","True","Benign",
"126268","CEP290/RLIG1","True","True","True","Benign",
"125900","BRCA1","True","True","True","Uncertain significance",
"120269","PAH","True","True","True","Likely pathogenic",
"102898","PAH","True","True","True","Pathogenic",
"102827","PAH","True","True","True","Likely pathogenic",
"102805","PAH","True","True","True","Pathogenic",
"102799","PAH","True","True","True","Pathogenic",
"102797","PAH","True","True","True","Pathogenic",
"102760","PAH","True","True","True","Likely pathogenic",
"102732","PAH","True","True","True","Likely pathogenic",
"102690","PAH","True","True","True","Likely pathogenic",
"102497","PAH","True","True","True","Pathogenic",
"102486","PAH","True","True","True","Likely pathogenic",
"102485","PAH","True","True","True","Likely pathogenic",
"100409","VWF","True","True","True","Uncertain significance",
"100408","VWF","True","True","True","Uncertain significance",
"100395","VWF","True","True","True","Pathogenic",
"100340","VWF","True","True","True","Pathogenic",
"100333","VWF","True","True","True","Uncertain significance",
"100316","VWF","True","True","True","Pathogenic",
"99476","ABCA4","True","True","True","Pathogenic",
"99463","ABCA4","True","True","True","Pathogenic",
"99438","ABCA4","True","True","True","Pathogenic",
"99432","ABCA4","True","True","True","Pathogenic",
"99428","ABCA4","True","True","True","Pathogenic",
"99343","ABCA4","True","True","True","Uncertain significance",
"99265","ABCA4","True","True","True","Pathogenic",
"99246","ABCA4","True","True","True","Likely benign",
"99114","ABCA4","True","True","True","Pathogenic",
"99096","ABCA4","True","True","True","Pathogenic",
"98900","RPE65","True","True","True","Pathogenic",
"98754","RPGR","True","True","True","Pathogenic",
